OGID	MCHA	HSAN	BMAS	BPEL	BLOR	BDAR	numSequences	numSpecies
OG0001804.1	"XP_022140798.1_MCHA,XP_022152917.1_MCHA"	HSAN10267_HSAN	"Bma012066.1_BMAS,Bma026790.1_BMAS"	"Bpe004799.1_BPEL,Bpe023441.2_BPEL"	BLOR12460_BLOR	Bda026579.1_BDAR	9	6
OG0001822.1	XP_022138233.1_MCHA	"HSAN05065_HSAN,HSAN18138_HSAN"	"Bma019297.1_BMAS,Bma022273.1_BMAS"	"Bpe015478.1_BPEL,Bpe018304.1_BPEL"	BLOR00118_BLOR	Bda016864.1_BDAR	9	6
OG0001826.0	"XP_022154748.1_MCHA,XP_022144825.1_MCHA,XP_022148170.1_MCHA"	"HSAN03053_HSAN,HSAN04351_HSAN"	Bma006052.1_BMAS	Bpe000556.1_BPEL	BLOR20498_BLOR	Bda005805.1_BDAR	9	6
OG0001882.0	"XP_022151288.1_MCHA,XP_022136128.1_MCHA"	HSAN03376_HSAN	"Bma027919.1_BMAS,Bma028120.1_BMAS"	Bpe005367.1_BPEL	BLOR05779_BLOR	"Bda013010.1_BDAR,Bda011983.1_BDAR"	9	6
OG0001897.0	XP_022135638.1_MCHA	HSAN26765_HSAN	"Bma017532.1_BMAS,Bma020783.1_BMAS"	"Bpe001242.1_BPEL,Bpe006231.1_BPEL"	BLOR07606_BLOR	"Bda028165.1_BDAR,Bda008065.1_BDAR"	9	6
OG0001915.1	XP_022145309.1_MCHA	HSAN12270_HSAN	"Bma022707.1_BMAS,Bma017290.2_BMAS"	"Bpe006530.1_BPEL,Bpe001418.1_BPEL"	BLOR07338_BLOR	"Bda008763.1_BDAR,Bda027753.1_BDAR"	9	6
OG0001916.0	"XP_022136950.1_MCHA,XP_022132962.1_MCHA"	HSAN12256_HSAN	Bma022722.1_BMAS	Bpe006548.1_BPEL	"BLOR13806_BLOR,BLOR07322_BLOR"	"Bda027787.1_BDAR,Bda008780.1_BDAR"	9	6
OG0001922.1	"XP_022149564.1_MCHA,XP_022147966.1_MCHA"	HSAN04825_HSAN	"Bma016233.1_BMAS,Bma027822.1_BMAS"	"Bpe014026.2_BPEL,Bpe005507.1_BPEL"	BLOR05629_BLOR	Bda001602.1_BDAR	9	6
OG0001928.0	XP_022139009.1_MCHA	"HSAN09997_HSAN,HSAN08004_HSAN"	"Bma028301.1_BMAS,Bma016689.1_BMAS"	"Bpe016653.2_BPEL,Bpe001913.1_BPEL"	BLOR19705_BLOR	Bda027157.1_BDAR	9	6
OG0001929.0	"XP_022146095.1_MCHA,XP_022132939.1_MCHA"	"HSAN04483_HSAN,HSAN22934_HSAN"	Bma027344.1_BMAS	Bpe024584_BPEL	"BLOR05828_BLOR,BLOR13431_BLOR"	Bda027313.1_BDAR	9	6
OG0001930.1	"XP_022140870.1_MCHA,XP_022140409.1_MCHA,XP_022135714.1_MCHA"	"HSAN01929_HSAN,HSAN18218_HSAN"	Bma008241.1_BMAS	Bpe021550.1_BPEL	BLOR06788_BLOR	Bda023714.1_BDAR	9	6
OG0001933.0	XP_022137020.1_MCHA	"HSAN09316_HSAN,HSAN26721_HSAN"	Bma008384.2_BMAS	"Bpe021681.1_BPEL,Bpe005861.1_BPEL"	"BLOR05341_BLOR,BLOR05340_BLOR"	Bda023860.1_BDAR	9	6
OG0001934.1	XP_022137480.1_MCHA	"HSAN19182_HSAN,HSAN03507_HSAN"	"Bma018652.1_BMAS,Bma003171.1_BMAS"	Bpe008241.1_BPEL	BLOR01554_BLOR	"Bda016210.1_BDAR,Bda002552.1_BDAR"	9	6
OG0001991.0	XP_022154787.1_MCHA	"HSAN13437_HSAN,HSAN04915_HSAN"	Bma021098.1_BMAS	"Bpe017662.1_BPEL,Bpe025185_BPEL"	"BLOR08163_BLOR,BLOR09086_BLOR"	Bda032973_BDAR	9	6
OG0002009.1	"XP_022151009.1_MCHA,XP_022138228.1_MCHA"	HSAN25278_HSAN	"Bma004811.1_BMAS,Bma005000.1_BMAS"	Bpe012362.1_BPEL	BLOR18496_BLOR	"Bda021405.1_BDAR,Bda021392.1_BDAR"	9	6
OG0002010.0	XP_022152718.1_MCHA	HSAN15387_HSAN	Bma008819.1_BMAS	"Bpe024732_BPEL,Bpe012438.1_BPEL"	"BLOR01905_BLOR,BLOR18566_BLOR"	"Bda009864.1_BDAR,Bda021531.1_BDAR"	9	6
OG0002039.0	"XP_022147672.1_MCHA,XP_022133525.1_MCHA"	HSAN00262_HSAN	"Bma025365.1_BMAS,Bma003062.1_BMAS"	Bpe022625.1_BPEL	"BLOR20516_BLOR,BLOR01465_BLOR"	Bda032098.1_BDAR	9	6
OG0002066.1	"XP_022138232.1_MCHA,XP_022133704.1_MCHA"	HSAN07827_HSAN	Bma024649.1_BMAS	"Bpe010326.1_BPEL,Bpe024967_BPEL"	BLOR12751_BLOR	"Bda005293.1_BDAR,Bda000486.1_BDAR"	9	6
OG0002067.0	XP_022138274.1_MCHA	HSAN13292_HSAN	"Bma015591.1_BMAS,Bma015596.1_BMAS,Bma024676.1_BMAS"	Bpe025231_BPEL	BLOR10265_BLOR	"Bda000974.1_BDAR,Bda005319.1_BDAR"	9	6
OG0002070.0	"XP_022131579.1_MCHA,XP_022141362.1_MCHA"	"HSAN06555_HSAN,HSAN13815_HSAN"	Bma003534.1_BMAS	"Bpe025630_BPEL,Bpe007923.1_BPEL"	BLOR04689_BLOR	Bda005489.1_BDAR	9	6
OG0002084.0	"XP_022137814.1_MCHA,XP_022135588.1_MCHA"	HSAN07443_HSAN	Bma024609.1_BMAS	"Bpe010369.1_BPEL,Bpe014501.1_BPEL"	BLOR10233_BLOR	"Bda033043_BDAR,Bda032839_BDAR"	9	6
OG0002106.0	"XP_022141635.1_MCHA,XP_022150429.1_MCHA"	HSAN18105_HSAN	Bma011361.1_BMAS	Bpe004370.1_BPEL	"BLOR14813_BLOR,BLOR03065_BLOR"	"Bda026012.1_BDAR,Bda026014.1_BDAR"	9	6
OG0002111.0	"XP_022150716.1_MCHA,XP_022146019.1_MCHA,XP_022146005.1_MCHA"	"HSAN12545_HSAN,HSAN01874_HSAN"	Bma009491.1_BMAS	Bpe026231_BPEL	BLOR02152_BLOR	Bda010167.2_BDAR	9	6
OG0002111.1	"XP_022150716.1_MCHA,XP_022146019.1_MCHA,XP_022146005.1_MCHA"	HSAN05618_HSAN	"Bma011951.1_BMAS,Bma012958.1_BMAS"	Bpe004702.1_BPEL	BLOR03387_BLOR	Bda026470.1_BDAR	9	6
OG0002115.0	"XP_022151896.1_MCHA,XP_022151989.1_MCHA,XP_022151864.1_MCHA"	HSAN23122_HSAN	Bma012644.1_BMAS	Bpe024866_BPEL	BLOR03886_BLOR	"Bda028576.1_BDAR,Bda028563.1_BDAR"	9	6
OG0002122.0	"XP_022153651.1_MCHA,XP_022153669.1_MCHA"	"HSAN09841_HSAN,HSAN08692_HSAN"	Bma030797_BMAS	Bpe002929.1_BPEL	"BLOR10995_BLOR,BLOR15085_BLOR"	Bda015458.1_BDAR	9	6
OG0002123.1	"XP_022156539.1_MCHA,XP_022149108.1_MCHA,XP_022148636.1_MCHA"	HSAN21289_HSAN	Bma013067.1_BMAS	Bpe003236.1_BPEL	BLOR17541_BLOR	"Bda015818.1_BDAR,Bda015817.1_BDAR"	9	6
OG0002124.0	"XP_022150550.1_MCHA,XP_022148119.1_MCHA,XP_022139373.1_MCHA"	HSAN16410_HSAN	Bma013059.2_BMAS	"Bpe005009.2_BPEL,Bpe003245.1_BPEL"	BLOR17549_BLOR	Bda015836.1_BDAR	9	6
OG0002147.1	XP_022140655.1_MCHA	"HSAN26822_HSAN,HSAN16942_HSAN,HSAN10966_HSAN"	"Bma008237.1_BMAS,Bma008187.1_BMAS"	Bpe021547.1_BPEL	BLOR06789_BLOR	Bda023711.2_BDAR	9	6
OG0002153.0	XP_022148178.1_MCHA	"HSAN21692_HSAN,HSAN00423_HSAN"	"Bma001527.1_BMAS,Bma001526.1_BMAS"	Bpe009151.1_BPEL	"BLOR08107_BLOR,BLOR09038_BLOR"	Bda003217.1_BDAR	9	6
OG0002163.0	XP_022132799.1_MCHA	"HSAN11744_HSAN,HSAN11742_HSAN"	Bma029219.1_BMAS	Bpe019721.1_BPEL	"BLOR15563_BLOR,BLOR21688_BLOR,BLOR15562_BLOR"	Bda019176.2_BDAR	9	6
OG0002227.0	"XP_022149706.1_MCHA,XP_022147949.1_MCHA"	HSAN26470_HSAN	"Bma027832.1_BMAS,Bma017048.1_BMAS"	Bpe005500.1_BPEL	"BLOR05636_BLOR,BLOR13614_BLOR"	Bda012799.1_BDAR	9	6
OG0002228.0	XP_022135898.1_MCHA	"HSAN00034_HSAN,HSAN06013_HSAN"	Bma027973.1_BMAS	Bpe005453.1_BPEL	"BLOR05685_BLOR,BLOR13572_BLOR"	"Bda012900.1_BDAR,Bda027461.1_BDAR"	9	6
OG0002231.0	"XP_022158161.1_MCHA,XP_022158150.1_MCHA"	"HSAN11236_HSAN,HSAN13476_HSAN"	Bma024038.1_BMAS	Bpe010844.1_BPEL	"BLOR21696_BLOR,BLOR18233_BLOR"	Bda004742.1_BDAR	9	6
OG0002242.0	XP_022133829.1_MCHA	"HSAN17251_HSAN,HSAN09628_HSAN"	Bma001802.1_BMAS	"Bpe008965.1_BPEL,Bpe007090.1_BPEL"	"BLOR08633_BLOR,BLOR15955_BLOR"	Bda000245.3_BDAR	9	6
OG0002243.1	"XP_022133488.1_MCHA,XP_022155857.1_MCHA"	HSAN01714_HSAN	"Bma014610.1_BMAS,Bma001804.2_BMAS"	Bpe007089.2_BPEL	"BLOR15956_BLOR,BLOR08635_BLOR"	Bda000246.3_BDAR	9	6
OG0002256.0	XP_022140382.1_MCHA	"HSAN09373_HSAN,HSAN11626_HSAN"	"Bma008194.1_BMAS,Bma016131.1_BMAS"	Bpe021517.1_BPEL	BLOR06828_BLOR	"Bda023679.1_BDAR,Bda001505.1_BDAR"	9	6
OG0002259.1	XP_022156237.1_MCHA	HSAN23883_HSAN	Bma020238.1_BMAS	"Bpe016030.1_BPEL,Bpe012877.1_BPEL"	"BLOR21228_BLOR,BLOR19030_BLOR"	"Bda017957.1_BDAR,Bda017955.1_BDAR"	9	6
OG0002292.0	"XP_022146021.1_MCHA,XP_022146182.1_MCHA"	HSAN18494_HSAN	"Bma018673.1_BMAS,Bma003206.1_BMAS"	Bpe008213.1_BPEL	BLOR01577_BLOR	"Bda016229.1_BDAR,Bda002521.1_BDAR"	9	6
OG0002296.0	XP_022144623.1_MCHA	"HSAN06257_HSAN,HSAN15151_HSAN,HSAN10326_HSAN"	Bma020541.1_BMAS	Bpe013162.1_BPEL	"BLOR19308_BLOR,BLOR21444_BLOR"	Bda018259.1_BDAR	9	6
OG0002303.1	XP_022143017.1_MCHA	"HSAN21054_HSAN,HSAN05892_HSAN"	Bma005962.1_BMAS	"Bpe000476.1_BPEL,Bpe010757.1_BPEL"	"BLOR14777_BLOR,BLOR21596_BLOR"	Bda005877.1_BDAR	9	6
OG0002308.0	"XP_022142140.1_MCHA,XP_022139911.1_MCHA"	"HSAN18095_HSAN,HSAN14100_HSAN,HSAN07360_HSAN"	Bma005480.1_BMAS	Bpe000020.1_BPEL	BLOR14325_BLOR	Bda006379.1_BDAR	9	6
OG0002315.1	"XP_022149743.1_MCHA,XP_022147863.1_MCHA"	"HSAN06930_HSAN,HSAN26585_HSAN,HSAN02322_HSAN"	Bma016239.5_BMAS	Bpe014016.1_BPEL	BLOR09786_BLOR	Bda001611.2_BDAR	9	6
OG0002326.0	"XP_022144195.1_MCHA,XP_022149694.1_MCHA"	HSAN22643_HSAN	"Bma000976.1_BMAS,Bma000848.1_BMAS"	"Bpe009528.3_BPEL,Bpe009646.1_BPEL"	BLOR09166_BLOR	Bda003892.1_BDAR	9	6
OG0002330.0	"XP_022141972.1_MCHA,XP_022131768.1_MCHA"	HSAN01355_HSAN	Bma014569.1_BMAS	"Bpe009009.1_BPEL,Bpe007135.1_BPEL"	"BLOR08593_BLOR,BLOR15919_BLOR"	Bda000175.1_BDAR	9	6
OG0002355.0	XP_022135421.1_MCHA	"HSAN14904_HSAN,HSAN17519_HSAN"	"Bma004525.1_BMAS,Bma004510.1_BMAS"	"Bpe021699.1_BPEL,Bpe012560.1_BPEL"	BLOR18701_BLOR	Bda021707.1_BDAR	9	6
OG0002374.1	XP_022139712.1_MCHA	"HSAN12800_HSAN,HSAN08859_HSAN"	Bma010665.1_BMAS	"Bpe023139.1_BPEL,Bpe003839.1_BPEL"	BLOR11847_BLOR	"Bda031130.1_BDAR,Bda025396.1_BDAR"	9	6
OG0002394.1	XP_022144999.1_MCHA	HSAN26224_HSAN	"Bma031541_BMAS,Bma030791_BMAS"	"Bpe025971_BPEL,Bpe020804.1_BPEL,Bpe020803.1_BPEL"	BLOR15054_BLOR	Bda019876.1_BDAR	9	6
OG0002399.0	"XP_022146746.1_MCHA,XP_022134511.1_MCHA"	"HSAN02655_HSAN,HSAN01818_HSAN,HSAN08977_HSAN"	Bma028499.1_BMAS	Bpe024557_BPEL	BLOR19886_BLOR	Bda012096.1_BDAR	9	6
OG0002407.0	XP_022142581.1_MCHA	"HSAN00445_HSAN,HSAN12971_HSAN"	Bma027988.1_BMAS	Bpe005441.1_BPEL	"BLOR05694_BLOR,BLOR13564_BLOR"	"Bda001659.1_BDAR,Bda012920.1_BDAR"	9	6
OG0002445.0	"XP_022139440.1_MCHA,XP_022132224.1_MCHA"	"HSAN04898_HSAN,HSAN25627_HSAN"	Bma010788.2_BMAS	"Bpe003885.3_BPEL,Bpe010136.1_BPEL"	BLOR11779_BLOR	Bda025414.1_BDAR	9	6
OG0002467.0	XP_022153652.1_MCHA	"HSAN06499_HSAN,HSAN17965_HSAN,HSAN26215_HSAN"	Bma013332.1_BMAS	Bpe002978.1_BPEL	BLOR17292_BLOR	"Bda019891.1_BDAR,Bda015503.1_BDAR"	9	6
OG0002468.0	XP_022158281.1_MCHA	"HSAN11798_HSAN,HSAN05865_HSAN"	"Bma013260.2_BMAS,Bma013259.1_BMAS"	Bpe003049.2_BPEL	"BLOR17368_BLOR,BLOR17369_BLOR"	Bda015601.1_BDAR	9	6
OG0002480.0	XP_022141510.1_MCHA	HSAN16845_HSAN	"Bma001055.1_BMAS,Bma001053.1_BMAS,Bma014687.1_BMAS,Bma014684.1_BMAS"	Bpe009472.1_BPEL	BLOR16008_BLOR	Bda003656.1_BDAR	9	6
OG0002480.1	XP_022141510.1_MCHA	"HSAN13810_HSAN,HSAN06544_HSAN"	Bma003525.1_BMAS	"Bpe025057_BPEL,Bpe025626_BPEL"	"BLOR02938_BLOR,BLOR04702_BLOR"	Bda016492.1_BDAR	9	6
OG0002487.0	"XP_022157681.1_MCHA,XP_022138412.1_MCHA"	"HSAN14668_HSAN,HSAN07413_HSAN,HSAN05038_HSAN"	Bma019850.1_BMAS	Bpe015787.1_BPEL	BLOR04106_BLOR	Bda017241.1_BDAR	9	6
OG0002510.0	"XP_022147636.1_MCHA,XP_022154659.1_MCHA"	"HSAN06168_HSAN,HSAN19253_HSAN"	Bma000429.1_BMAS	Bpe009992.1_BPEL	"BLOR21745_BLOR,BLOR00572_BLOR"	Bda004311.1_BDAR	9	6
OG0002546.0	"XP_022153592.1_MCHA,XP_022140982.1_MCHA"	HSAN04007_HSAN	"Bma004595.1_BMAS,Bma005206.2_BMAS"	"Bpe012522.1_BPEL,Bpe012170.1_BPEL"	BLOR18647_BLOR	Bda020574.1_BDAR	9	6
OG0002562.0	XP_022151453.1_MCHA	"HSAN03975_HSAN,HSAN22741_HSAN"	Bma003794.1_BMAS	"Bpe016170.1_BPEL,Bpe013051.1_BPEL"	BLOR21352_BLOR	"Bda018132.2_BDAR,Bda022258.2_BDAR"	9	6
OG0002585.0	"XP_022159194.1_MCHA,XP_022140705.1_MCHA"	"HSAN17486_HSAN,HSAN02880_HSAN"	Bma005635.1_BMAS	"Bpe000179.1_BPEL,Bpe022248.1_BPEL"	BLOR20167_BLOR	Bda032554.1_BDAR	9	6
OG0002616.0	XP_022151124.1_MCHA	"HSAN08356_HSAN,HSAN20210_HSAN"	Bma030167_BMAS	"Bpe011103.1_BPEL,Bpe025216_BPEL"	BLOR00410_BLOR	"Bda007756.1_BDAR,Bda032997_BDAR"	9	6
OG0002624.2	XP_022132885.1_MCHA	HSAN22985_HSAN	"Bma022973.1_BMAS,Bma017605.1_BMAS"	Bpe006271.1_BPEL	"BLOR07572_BLOR,BLOR14021_BLOR"	"Bda008400.2_BDAR,Bda028217.1_BDAR"	9	6
OG0002629.0	"XP_022132893.1_MCHA,XP_022145341.1_MCHA"	"HSAN24022_HSAN,HSAN12273_HSAN"	"Bma017288.1_BMAS,Bma017287.1_BMAS"	Bpe001420.1_BPEL	BLOR13786_BLOR	Bda027752.1_BDAR	9	6
OG0002658.1	XP_022150832.1_MCHA	HSAN01893_HSAN	"Bma009254.1_BMAS,Bma008948.1_BMAS,Bma031455_BMAS,Bma019994.1_BMAS"	Bpe024324.1_BPEL	BLOR02134_BLOR	Bda010148.1_BDAR	9	6
OG0002673.0	"XP_022146025.1_MCHA,XP_022150165.1_MCHA"	"HSAN26356_HSAN,HSAN23520_HSAN"	"Bma031524_BMAS,Bma029769.1_BMAS"	Bpe019978.1_BPEL	BLOR15315_BLOR	Bda019538.1_BDAR	9	6
OG0002674.0	"XP_022146601.1_MCHA,XP_022156097.1_MCHA"	"HSAN26322_HSAN,HSAN00286_HSAN"	Bma013487.1_BMAS	Bpe020053.1_BPEL	"BLOR17098_BLOR,BLOR15241_BLOR"	Bda015300.1_BDAR	9	6
OG0002682.1	"XP_022146233.1_MCHA,XP_022145680.1_MCHA"	HSAN09269_HSAN	Bma002640.1_BMAS	Bpe008654.2_BPEL	"BLOR14457_BLOR,BLOR01144_BLOR"	"Bda006238.1_BDAR,Bda002206.1_BDAR"	9	6
OG0002694.0	XP_022137121.1_MCHA	HSAN25945_HSAN	"Bma007057.1_BMAS,Bma007025.1_BMAS"	Bpe020962.1_BPEL	BLOR11356_BLOR	"Bda023215.1_BDAR,Bda023213.1_BDAR,Bda023219.1_BDAR"	9	6
OG0002714.0	XP_022147204.1_MCHA	"HSAN04578_HSAN,HSAN10410_HSAN"	"Bma022375.1_BMAS,Bma019437.1_BMAS"	"Bpe018411.1_BPEL,Bpe015586.1_BPEL"	BLOR04263_BLOR	Bda024549.1_BDAR	9	6
OG0002717.0	XP_022155588.1_MCHA	"HSAN25856_HSAN,HSAN00091_HSAN,HSAN00141_HSAN"	"Bma004903.1_BMAS,Bma004904.1_BMAS"	Bpe003587.2_BPEL	BLOR01816_BLOR	Bda009730.2_BDAR	9	6
OG0002737.0	XP_022156222.1_MCHA	"HSAN25745_HSAN,HSAN16504_HSAN"	"Bma020035.1_BMAS,Bma020027.1_BMAS"	Bpe015938.1_BPEL	BLOR21156_BLOR	"Bda021273.1_BDAR,Bda017814.1_BDAR"	9	6
OG0002739.0	"XP_022152757.1_MCHA,XP_022155315.1_MCHA"	"HSAN05525_HSAN,HSAN19552_HSAN"	"Bma004851.1_BMAS,Bma004843.2_BMAS"	Bpe012383.1_BPEL	BLOR18512_BLOR	Bda021452.1_BDAR	9	6
OG0002740.1	XP_022152800.1_MCHA	HSAN05417_HSAN	Bma029887.1_BMAS	"Bpe002824.2_BPEL,Bpe020072.1_BPEL"	"BLOR17113_BLOR,BLOR15225_BLOR"	"Bda015321.1_BDAR,Bda019643.1_BDAR"	9	6
OG0002743.0	XP_022153649.1_MCHA	"HSAN12536_HSAN,HSAN15232_HSAN"	"Bma004543.3_BMAS,Bma010393.1_BMAS"	Bpe023686.1_BPEL	"BLOR18691_BLOR,BLOR02788_BLOR"	Bda021697.1_BDAR	9	6
OG0002744.1	"XP_022154650.1_MCHA,XP_022147612.1_MCHA,XP_022149379.1_MCHA"	"HSAN06311_HSAN,HSAN11544_HSAN"	Bma000417.1_BMAS	Bpe010006.1_BPEL	BLOR00561_BLOR	Bda004321.1_BDAR	9	6
OG0002747.0	"XP_022139414.1_MCHA,XP_022151304.1_MCHA"	"HSAN15900_HSAN,HSAN02611_HSAN"	"Bma010215.2_BMAS,Bma010200.3_BMAS"	Bpe023826.1_BPEL	BLOR02638_BLOR	Bda009478.2_BDAR	9	6
OG0002787.0	"XP_022136633.1_MCHA,XP_022141954.1_MCHA"	"HSAN22256_HSAN,HSAN01619_HSAN,HSAN04073_HSAN"	Bma027518.1_BMAS	Bpe005581.1_BPEL	BLOR05538_BLOR	Bda012667.1_BDAR	9	6
OG0002803.0	"XP_022141921.1_MCHA,XP_022131916.1_MCHA"	HSAN13789_HSAN	Bma003501.1_BMAS	"Bpe007954.1_BPEL,Bpe015134.1_BPEL"	BLOR04724_BLOR	"Bda005512.1_BDAR,Bda016461.1_BDAR"	9	6
OG0002824.0	"XP_022147436.1_MCHA,XP_022158439.1_MCHA"	"HSAN08425_HSAN,HSAN06787_HSAN,HSAN11912_HSAN"	Bma024274.1_BMAS	Bpe010656.1_BPEL	BLOR07706_BLOR	Bda033014_BDAR	9	6
OG0002869.0	XP_022150416.1_MCHA	"HSAN10392_HSAN,HSAN03664_HSAN"	Bma031121_BMAS	"Bpe015567.2_BPEL,Bpe018388.1_BPEL"	"BLOR04279_BLOR,BLOR00197_BLOR"	Bda016987.1_BDAR	9	6
OG0002892.0	"XP_022150095.1_MCHA,XP_022150096.1_MCHA"	HSAN14432_HSAN	"Bma001229.1_BMAS,Bma001211.1_BMAS"	Bpe009339.1_BPEL	"BLOR14888_BLOR,BLOR08837_BLOR"	Bda003492.1_BDAR	9	6
OG0002895.0	XP_022135973.1_MCHA	HSAN22638_HSAN	Bma000831.1_BMAS	Bpe009660.1_BPEL	"BLOR08214_BLOR,BLOR09123_BLOR"	"Bda029820.1_BDAR,Bda032968_BDAR,Bda003911.1_BDAR"	9	6
OG0002903.0	XP_022142402.1_MCHA	"HSAN20170_HSAN,HSAN16548_HSAN"	Bma029370.1_BMAS	Bpe019775.1_BPEL	BLOR15514_BLOR	"Bda019243.1_BDAR,Bda019247.1_BDAR,Bda019253.1_BDAR"	9	6
OG0002912.0	"XP_022155552.1_MCHA,XP_022141114.1_MCHA"	"HSAN24907_HSAN,HSAN04429_HSAN"	Bma007078.1_BMAS	"Bpe021008.1_BPEL,Bpe017972.1_BPEL"	BLOR11317_BLOR	Bda029066.1_BDAR	9	6
OG0002946.0	"XP_022153636.1_MCHA,XP_022144924.1_MCHA"	HSAN26923_HSAN	"Bma004577.1_BMAS,Bma004583.1_BMAS,Bma025405.2_BMAS"	Bpe012529.1_BPEL	BLOR18657_BLOR	Bda021658.1_BDAR	9	6
OG0002950.0	XP_022139372.1_MCHA	HSAN14183_HSAN	"Bma010700.1_BMAS,Bma026444.1_BMAS"	"Bpe003867.1_BPEL,Bpe023164.1_BPEL"	"BLOR11818_BLOR,BLOR12713_BLOR"	Bda031084.1_BDAR	9	6
OG0002978.0	XP_022153773.1_MCHA	"HSAN16963_HSAN,HSAN01012_HSAN"	"Bma025084.1_BMAS,Bma005793.1_BMAS"	Bpe022412.1_BPEL	"BLOR20319_BLOR,BLOR14634_BLOR"	Bda032375.1_BDAR	9	6
OG0002982.0	XP_022151291.1_MCHA	HSAN05249_HSAN	"Bma030656_BMAS,Bma026557.1_BMAS"	"Bpe020720.1_BPEL,Bpe023239.1_BPEL"	BLOR12640_BLOR	"Bda033838_BDAR,Bda034093_BDAR"	9	6
OG0002986.0	"XP_022153558.1_MCHA,XP_022135099.1_MCHA"	"HSAN18034_HSAN,HSAN01320_HSAN"	Bma027010.1_BMAS	Bpe005993.1_BPEL	BLOR04816_BLOR	"Bda012162.2_BDAR,Bda012174.1_BDAR"	9	6
OG0003014.1	XP_022131339.1_MCHA	HSAN09280_HSAN	"Bma001659.1_BMAS,Bma018864.1_BMAS"	"Bpe015077.1_BPEL,Bpe009051.1_BPEL"	"BLOR08561_BLOR,BLOR04779_BLOR"	Bda003096.1_BDAR	9	6
OG0003016.1	"XP_022141829.1_MCHA,XP_022152457.1_MCHA"	HSAN15398_HSAN	Bma018795.1_BMAS	Bpe015017.1_BPEL	"BLOR04832_BLOR,BLOR01681_BLOR"	"Bda005678.1_BDAR,Bda016322.1_BDAR"	9	6
OG0003018.0	"XP_022152509.1_MCHA,XP_022141840.1_MCHA"	HSAN18053_HSAN	Bma003310.1_BMAS	Bpe008118.1_BPEL	"BLOR01668_BLOR,BLOR04851_BLOR"	"Bda005690.1_BDAR,Bda016306.1_BDAR"	9	6
OG0003031.1	XP_022137243.1_MCHA	"HSAN03112_HSAN,HSAN16452_HSAN"	Bma017174.1_BMAS	"Bpe006451.1_BPEL,Bpe001506.1_BPEL"	BLOR13709_BLOR	"Bda008684.1_BDAR,Bda027665.1_BDAR"	9	6
OG0003033.0	XP_022131730.1_MCHA	HSAN03687_HSAN	"Bma024560.1_BMAS,Bma007807.1_BMAS,Bma007805.1_BMAS"	Bpe018350.1_BPEL	BLOR18052_BLOR	"Bda033035_BDAR,Bda024603.1_BDAR"	9	6
OG0003037.0	XP_022139227.1_MCHA	"HSAN26419_HSAN,HSAN11978_HSAN"	"Bma028405.1_BMAS,Bma016588.1_BMAS"	Bpe016561.1_BPEL	"BLOR19801_BLOR,BLOR13204_BLOR"	Bda027052.1_BDAR	9	6
OG0003046.0	"XP_022142665.1_MCHA,XP_022144035.1_MCHA"	HSAN08786_HSAN	Bma010355.1_BMAS	Bpe023720.1_BPEL	"BLOR02757_BLOR,BLOR03573_BLOR"	"Bda009622.3_BDAR,Bda027958.1_BDAR"	9	6
OG0003055.0	"XP_022140523.1_MCHA,XP_022159490.1_MCHA"	HSAN15105_HSAN	Bma010521.1_BMAS	Bpe025480_BPEL	"BLOR12028_BLOR,BLOR12033_BLOR,BLOR12030_BLOR"	Bda025197.1_BDAR	9	6
OG0003071.0	"XP_022157732.1_MCHA,XP_022146522.1_MCHA"	HSAN14270_HSAN	Bma012938.1_BMAS	"Bpe011925.1_BPEL,Bpe011923.1_BPEL"	"BLOR11687_BLOR,BLOR21068_BLOR"	Bda028776.1_BDAR	9	6
OG0003072.0	XP_022156297.1_MCHA	HSAN08813_HSAN	"Bma005319.1_BMAS,Bma012864.1_BMAS,Bma012863.1_BMAS"	"Bpe012130.2_BPEL,Bpe011986.1_BPEL"	BLOR18329_BLOR	Bda028866.1_BDAR	9	6
OG0003078.0	"XP_022158699.1_MCHA,XP_022133012.1_MCHA"	HSAN11738_HSAN	Bma013995.1_BMAS	"Bpe019725.1_BPEL,Bpe002545.1_BPEL"	BLOR15567_BLOR	"Bda019185.1_BDAR,Bda007073.1_BDAR"	9	6
OG0003087.0	XP_022149688.1_MCHA	"HSAN11826_HSAN,HSAN17952_HSAN"	Bma013307.1_BMAS	Bpe017687.2_BPEL	"BLOR08137_BLOR,BLOR17325_BLOR"	"Bda029705.1_BDAR,Bda015542.1_BDAR"	9	6
OG0003137.0	XP_022148142.1_MCHA	"HSAN01071_HSAN,HSAN01069_HSAN"	Bma030238_BMAS	"Bpe025129_BPEL,Bpe025128_BPEL"	BLOR09055_BLOR	"Bda032926_BDAR,Bda032928_BDAR"	9	6
OG0003141.0	XP_022132504.1_MCHA	"HSAN07011_HSAN,HSAN07013_HSAN"	Bma028671.1_BMAS	"Bpe019448.1_BPEL,Bpe019447.1_BPEL"	BLOR15814_BLOR	"Bda018830.1_BDAR,Bda018828.1_BDAR"	9	6
OG0003176.1	XP_022132026.1_MCHA	HSAN19363_HSAN	"Bma018599.1_BMAS,Bma000873.1_BMAS"	"Bpe014891.1_BPEL,Bpe009623.1_BPEL"	BLOR04987_BLOR	"Bda016144.1_BDAR,Bda003873.2_BDAR"	9	6
